id,time,poi,Ln,Ln_num_values,Le,Le_num_values,Ld,Ld_num_values,Lden,Lden_num_values,created_at
3897,20/06/2015,Plaza de la Merced,65.5,480,65.9,240,60.8,720,71.6,1440,2015-06-26 13:52:27.629053+00:00
3896,19/06/2015,Plaza de la Merced,66.5,478,67.2,240,61.4,720,72.6,1438,2015-06-26 13:52:27.613690+00:00
3895,18/06/2015,Plaza de la Merced,64.2,480,69.1,240,60.8,715,71.4,1435,2015-06-26 13:52:27.598610+00:00
3894,17/06/2015,Plaza de la Merced,64.1,480,66.0,240,61.2,720,70.6,1440,2015-06-26 13:52:27.582937+00:00
3893,16/06/2015,Plaza de la Merced,64.5,480,66.1,240,60.3,720,70.8,1440,2015-06-26 13:52:27.567788+00:00
3892,15/06/2015,Plaza de la Merced,63.4,480,65.5,240,60.9,720,69.9,1440,2015-06-26 13:52:27.552199+00:00
3891,14/06/2015,Plaza de la Merced,63.1,480,65.9,240,64.1,720,70.1,1440,2015-06-26 13:52:27.536058+00:00
3890,13/06/2015,Plaza de la Merced,71.8,480,81.2,240,65.5,720,80.9,1440,2015-06-26 13:52:27.518694+00:00
3889,12/06/2015,Plaza de la Merced,65.6,480,67.2,240,61.4,724,71.9,1444,2015-06-26 13:52:27.502882+00:00
3888,11/06/2015,Plaza de la Merced,64.6,480,66.2,240,61.5,720,70.9,1440,2015-06-26 13:52:27.486558+00:00
3887,10/06/2015,Plaza de la Merced,64.2,480,66.0,240,60.8,720,70.6,1440,2015-06-26 13:52:27.470855+00:00
3886,09/06/2015,Plaza de la Merced,62.9,480,66.3,240,61.5,720,69.7,1440,2015-06-26 13:52:27.455621+00:00
3885,08/06/2015,Plaza de la Merced,63.9,480,65.3,240,60.8,720,70.3,1440,2015-06-26 13:52:27.439270+00:00
3884,07/06/2015,Plaza de la Merced,60.4,480,65.5,240,64.0,720,68.3,1440,2015-06-26 13:52:27.423671+00:00
3883,06/06/2015,Plaza de la Merced,65.9,480,68.6,240,63.4,720,72.6,1440,2015-06-26 13:52:27.407544+00:00
3882,05/06/2015,Plaza de la Merced,66.2,480,66.8,240,61.5,720,72.3,1440,2015-06-26 13:52:27.392261+00:00
3881,04/06/2015,Plaza de la Merced,63.9,480,65.7,240,61.7,719,70.4,1439,2015-06-26 13:52:27.376605+00:00
3880,03/06/2015,Plaza de la Merced,63.9,480,65.4,240,61.0,720,70.2,1440,2015-06-26 13:52:27.360820+00:00
3879,02/06/2015,Plaza de la Merced,62.6,480,65.4,240,61.8,719,69.3,1439,2015-06-26 13:52:27.345509+00:00
3878,01/06/2015,Plaza de la Merced,64.2,480,63.4,240,61.1,719,70.3,1439,2015-06-26 13:52:27.330097+00:00
3877,31/05/2015,Plaza de la Merced,60.4,480,66.3,240,63.0,720,68.4,1440,2015-06-26 13:52:27.314836+00:00
3876,30/05/2015,Plaza de la Merced,65.0,480,68.7,240,63.8,720,72.0,1440,2015-06-26 13:52:27.299295+00:00
3875,29/05/2015,Plaza de la Merced,66.4,480,71.6,240,63.0,720,73.6,1440,2015-06-26 13:52:27.281087+00:00
3874,28/05/2015,Plaza de la Merced,64.7,480,66.1,240,61.6,720,71.1,1440,2015-06-26 13:52:27.265012+00:00
3873,26/05/2015,Plaza de la Merced,62.4,480,65.0,240,61.6,720,69.2,1440,2015-06-26 13:52:27.242140+00:00
3872,25/05/2015,Plaza de la Merced,64.4,480,65.1,240,61.4,720,70.6,1440,2015-06-26 13:52:27.225503+00:00
3871,24/05/2015,Plaza de la Merced,65.3,480,65.5,240,64.0,720,71.6,1440,2015-06-26 13:52:27.209655+00:00
3870,23/05/2015,Plaza de la Merced,65.2,480,67.8,240,63.7,720,71.9,1440,2015-06-26 13:52:27.193416+00:00
3869,22/05/2015,Plaza de la Merced,65.0,480,67.5,240,62.4,723,71.5,1443,2015-06-26 13:52:27.177162+00:00
3868,21/05/2015,Plaza de la Merced,65.2,480,66.6,240,63.0,720,71.6,1440,2015-06-26 13:52:27.161902+00:00
3867,20/05/2015,Plaza de la Merced,62.8,480,65.9,240,62.8,720,69.7,1440,2015-06-26 13:52:27.146649+00:00
3866,19/05/2015,Plaza de la Merced,61.8,480,64.9,240,61.3,719,68.7,1439,2015-06-26 13:52:27.131250+00:00
3865,18/05/2015,Plaza de la Merced,64.1,480,65.1,240,61.3,720,70.4,1440,2015-06-26 13:52:27.115560+00:00
3864,17/05/2015,Plaza de la Merced,62.5,480,65.1,240,63.3,696,69.4,1416,2015-06-26 13:52:27.100076+00:00
3863,16/05/2015,Plaza de la Merced,68.9,480,69.4,240,63.8,720,75.0,1440,2015-06-26 13:52:27.083813+00:00
3862,15/05/2015,Plaza de la Merced,66.2,480,77.7,240,65.0,717,76.7,1437,2015-06-26 13:52:27.064289+00:00
9545,15/11/2015,Avenida Plutarco 20,55.2,480,64.7,240,63.2,720,65.7,1440,2015-11-24 07:47:15.572189+00:00
9544,14/11/2015,Avenida Plutarco 20,61.1,480,63.6,240,61.6,720,67.9,1440,2015-11-24 07:47:15.558896+00:00
9543,13/11/2015,Avenida Plutarco 20,60.6,481,62.7,240,63.4,720,67.7,1441,2015-11-24 07:47:15.545742+00:00
9542,12/11/2015,Avenida Plutarco 20,59.0,480,63.1,240,63.2,718,66.8,1438,2015-11-24 07:47:15.532533+00:00
9541,11/11/2015,Avenida Plutarco 20,54.8,480,61.2,240,62.2,719,64.1,1439,2015-11-24 07:47:15.519508+00:00
9540,10/11/2015,Avenida Plutarco 20,55.3,480,61.4,240,63.9,720,64.9,1440,2015-11-24 07:47:15.506348+00:00
9539,09/11/2015,Avenida Plutarco 20,54.0,480,60.5,240,63.9,720,64.2,1440,2015-11-24 07:47:15.493013+00:00
9538,08/11/2015,Avenida Plutarco 20,55.2,480,62.7,240,61.4,720,64.5,1440,2015-11-24 07:47:15.479386+00:00
9537,07/11/2015,Avenida Plutarco 20,60.6,480,63.2,240,61.9,720,67.6,1440,2015-11-24 07:47:15.465767+00:00
9536,06/11/2015,Avenida Plutarco 20,61.5,480,62.9,240,63.4,720,68.3,1440,2015-11-24 07:47:15.452412+00:00
9535,05/11/2015,Avenida Plutarco 20,58.9,480,62.9,242,62.9,720,66.6,1442,2015-11-24 07:47:15.439185+00:00
9534,04/11/2015,Avenida Plutarco 20,56.3,480,63.5,240,63.3,718,65.7,1438,2015-11-24 07:47:15.425684+00:00
9533,03/11/2015,Avenida Plutarco 20,55.8,480,61.8,240,63.2,712,64.9,1432,2015-11-24 07:47:15.411968+00:00
9532,02/11/2015,Avenida Plutarco 20,56.6,478,62.9,240,61.6,698,65.2,1416,2015-11-24 07:47:15.396975+00:00
9531,01/11/2015,Avenida Plutarco 20,56.3,480,63.7,240,62.0,720,65.4,1440,2015-11-24 07:47:15.383139+00:00
9530,31/10/2015,Avenida Plutarco 20,61.2,480,63.5,240,62.6,720,68.1,1440,2015-11-24 07:47:15.368302+00:00
9529,30/10/2015,Avenida Plutarco 20,61.9,480,63.9,240,64.1,711,68.9,1431,2015-11-24 07:47:15.353748+00:00
9528,29/10/2015,Avenida Plutarco 20,58.7,481,66.1,241,64.1,707,67.7,1429,2015-11-24 07:47:15.340601+00:00
9527,28/10/2015,Avenida Plutarco 20,56.4,480,62.1,240,63.1,716,65.2,1436,2015-11-24 07:47:15.326535+00:00
9526,27/10/2015,Avenida Plutarco 20,56.6,480,62.2,240,62.8,714,65.3,1434,2015-11-24 07:47:15.313079+00:00
9525,26/10/2015,Avenida Plutarco 20,54.6,478,60.9,240,64.4,717,64.8,1435,2015-11-24 07:47:15.298698+00:00
9524,25/10/2015,Avenida Plutarco 20,57.4,471,63.6,240,62.3,720,65.9,1431,2015-11-24 07:47:15.284808+00:00
9523,24/10/2015,Avenida Plutarco 20,61.2,480,65.2,240,63.9,720,68.7,1440,2015-11-24 07:47:15.270707+00:00
9522,23/10/2015,Avenida Plutarco 20,63.2,480,65.1,240,64.0,701,70.0,1421,2015-11-24 07:47:15.256973+00:00
9521,22/10/2015,Avenida Plutarco 20,59.7,480,64.5,240,64.5,715,67.8,1435,2015-11-24 07:47:15.243178+00:00
9520,21/10/2015,Avenida Plutarco 20,56.6,480,63.2,240,62.7,715,65.5,1435,2015-11-24 07:47:15.229968+00:00
9519,20/10/2015,Avenida Plutarco 20,56.9,473,62.8,240,62.3,703,65.4,1416,2015-11-24 07:47:15.216899+00:00
9518,19/10/2015,Avenida Plutarco 20,55.7,480,61.5,241,62.2,715,64.5,1436,2015-11-24 07:47:15.203689+00:00
9517,18/10/2015,Avenida Plutarco 20,56.2,478,64.1,240,62.1,711,65.5,1429,2015-11-24 07:47:15.190543+00:00
9516,17/10/2015,Avenida Plutarco 20,61.0,479,62.6,240,61.2,718,67.6,1437,2015-11-24 07:47:15.177388+00:00
9515,16/10/2015,Avenida Plutarco 20,62.4,476,64.4,240,62.7,712,69.1,1428,2015-11-24 07:47:15.162911+00:00
9514,15/10/2015,Avenida Plutarco 20,58.8,470,63.6,240,63.5,717,66.9,1427,2015-11-24 07:47:15.149869+00:00
9513,14/10/2015,Avenida Plutarco 20,56.7,480,63.2,240,63.6,718,65.8,1438,2015-11-24 07:47:15.136626+00:00
9512,13/10/2015,Avenida Plutarco 20,57.8,478,62.4,240,63.1,718,66.0,1436,2015-11-24 07:47:15.123520+00:00
9511,12/10/2015,Avenida Plutarco 20,56.0,481,65.2,240,62.3,712,66.0,1433,2015-11-24 07:47:15.110196+00:00
9510,11/10/2015,Avenida Plutarco 20,60.9,480,65.5,240,61.5,710,68.3,1430,2015-11-24 07:47:15.096986+00:00
9509,10/10/2015,Avenida Plutarco 20,62.3,476,64.5,240,61.9,710,69.0,1426,2015-11-24 07:47:15.083561+00:00
9508,09/10/2015,Avenida Plutarco 20,63.6,469,68.0,240,63.6,716,70.8,1425,2015-11-24 07:47:15.070032+00:00
9507,08/10/2015,Avenida Plutarco 20,58.8,475,64.1,240,62.8,710,66.9,1425,2015-11-24 07:47:15.057083+00:00
9506,07/10/2015,Avenida Plutarco 20,57.8,469,63.3,240,63.1,710,66.2,1419,2015-11-24 07:47:15.042409+00:00
9505,06/10/2015,Avenida Plutarco 20,56.7,478,63.5,240,62.5,710,65.6,1428,2015-11-24 07:47:15.029377+00:00
9504,05/10/2015,Avenida Plutarco 20,57.2,472,62.8,240,63.0,710,65.7,1422,2015-11-24 07:47:15.016386+00:00
9503,04/10/2015,Avenida Plutarco 20,57.0,478,65.2,240,62.8,718,66.4,1436,2015-11-24 07:47:15.003393+00:00
9502,03/10/2015,Avenida Plutarco 20,62.4,478,64.9,240,62.0,714,69.2,1432,2015-11-24 07:47:14.989999+00:00
9501,02/10/2015,Avenida Plutarco 20,62.2,470,64.7,240,63.7,461,69.7,1171,2015-11-24 07:47:14.975520+00:00
5667,28/09/2015,Avenida Plutarco 20,55.6,479,64.4,240,64.1,719,66.0,1438,2015-09-29 07:21:52.665685+00:00
5656,27/09/2015,Avenida Plutarco 20,59.5,441,64.9,240,62.0,718,67.3,1399,2015-09-28 07:21:53.170448+00:00
5644,26/09/2015,Avenida Plutarco 20,60.6,479,63.9,240,62.2,719,67.8,1438,2015-09-27 07:23:25.058602+00:00
5632,25/09/2015,Avenida Plutarco 20,62.4,478,64.9,240,63.7,718,69.3,1436,2015-09-26 07:20:22.095402+00:00
5619,24/09/2015,Avenida Plutarco 20,59.0,479,64.3,240,63.4,710,67.1,1429,2015-09-25 07:20:38.854661+00:00
5607,23/09/2015,Avenida Plutarco 20,59.5,471,63.4,240,64.3,717,67.3,1428,2015-09-24 07:20:23.966821+00:00
5594,22/09/2015,Avenida Plutarco 20,58.2,480,63.0,240,62.4,720,66.2,1440,2015-09-23 07:20:51.714981+00:00
5581,21/09/2015,Avenida Plutarco 20,57.0,452,62.8,240,62.3,720,65.4,1412,2015-09-22 07:20:39.261354+00:00
5567,20/09/2015,Avenida Plutarco 20,57.2,480,64.6,240,61.5,720,66.0,1440,2015-09-21 07:20:59.395164+00:00
5553,19/09/2015,Avenida Plutarco 20,63.5,480,64.4,240,61.6,720,69.9,1440,2015-09-20 07:20:36.077660+00:00
5539,18/09/2015,Avenida Plutarco 20,64.1,480,66.5,240,64.3,720,70.9,1440,2015-09-19 07:20:37.712753+00:00
5524,17/09/2015,Avenida Plutarco 20,58.8,455,63.9,242,61.6,720,66.6,1417,2015-09-18 07:21:05.958639+00:00
5509,16/09/2015,Avenida Plutarco 20,60.5,453,62.9,240,62.0,720,67.4,1413,2015-09-17 07:20:37.333435+00:00
5493,15/09/2015,Avenida Plutarco 20,59.3,425,63.7,240,61.9,720,66.7,1385,2015-09-16 07:20:38.603036+00:00
5477,14/09/2015,Avenida Plutarco 20,57.8,465,63.0,240,62.8,720,66.0,1425,2015-09-15 07:21:43.878667+00:00
5461,13/09/2015,Avenida Plutarco 20,57.8,480,63.9,240,61.0,720,65.9,1440,2015-09-14 07:20:03.652907+00:00
5446,12/09/2015,Avenida Plutarco 20,62.0,480,63.7,240,61.5,720,68.6,1440,2015-09-13 07:20:04.019240+00:00
5430,11/09/2015,Avenida Plutarco 20,62.2,480,63.7,240,64.1,720,69.1,1440,2015-09-12 07:20:05.813145+00:00
5414,10/09/2015,Avenida Plutarco 20,60.9,430,63.1,240,61.9,720,67.6,1390,2015-09-11 07:20:04.179331+00:00
5398,09/09/2015,Avenida Plutarco 20,58.7,480,63.1,240,61.7,720,66.3,1440,2015-09-10 07:20:03.703807+00:00
5382,08/09/2015,Avenida Plutarco 20,59.4,407,65.8,240,61.9,720,67.4,1367,2015-09-09 07:20:03.618874+00:00
5367,07/09/2015,Avenida Plutarco 20,60.2,480,62.2,240,64.8,720,67.7,1440,2015-09-08 07:20:05.012461+00:00
5352,06/09/2015,Avenida Plutarco 20,60.0,480,65.9,240,60.9,720,67.8,1440,2015-09-07 07:20:05.174350+00:00
5336,05/09/2015,Avenida Plutarco 20,62.7,480,64.3,240,61.3,720,69.2,1440,2015-09-06 07:20:04.761051+00:00
5320,04/09/2015,Avenida Plutarco 20,62.8,480,64.4,240,62.7,720,69.4,1440,2015-09-05 07:20:04.260604+00:00
5304,03/09/2015,Avenida Plutarco 20,59.4,480,63.1,240,62.2,720,66.8,1440,2015-09-04 07:20:05.119482+00:00
5288,02/09/2015,Avenida Plutarco 20,60.8,480,63.2,240,64.1,720,68.0,1440,2015-09-03 07:20:04.745516+00:00
5272,01/09/2015,Avenida Plutarco 20,60.5,444,63.4,240,62.0,720,67.4,1404,2015-09-02 07:20:04.382844+00:00
5258,31/08/2015,Avenida Plutarco 20,58.5,468,62.4,240,62.2,720,66.1,1428,2015-09-01 07:20:03.699945+00:00
5244,30/08/2015,Avenida Plutarco 20,60.1,480,64.0,240,60.9,717,67.3,1437,2015-08-31 07:20:04.903438+00:00
5230,29/08/2015,Avenida Plutarco 20,61.1,456,65.2,240,60.6,720,68.1,1416,2015-08-30 07:20:03.938528+00:00
5216,28/08/2015,Avenida Plutarco 20,63.8,453,63.7,240,60.6,720,69.8,1413,2015-08-29 07:20:03.824584+00:00
5202,27/08/2015,Avenida Plutarco 20,61.8,449,63.2,240,61.9,720,68.3,1409,2015-08-28 07:20:04.037462+00:00
5188,26/08/2015,Avenida Plutarco 20,62.9,480,63.2,240,61.7,720,69.2,1440,2015-08-27 07:20:04.804418+00:00
5174,25/08/2015,Avenida Plutarco 20,59.3,480,63.6,240,61.5,720,66.7,1440,2015-08-26 07:20:03.763081+00:00
5160,24/08/2015,Avenida Plutarco 20,59.2,473,62.1,240,62.8,720,66.6,1433,2015-08-25 07:20:03.380429+00:00
5145,23/08/2015,Avenida Plutarco 20,59.6,468,63.4,240,60.4,720,66.7,1428,2015-08-24 07:20:04.011532+00:00
5129,22/08/2015,Avenida Plutarco 20,61.7,467,62.5,240,60.2,720,68.0,1427,2015-08-23 07:20:04.178032+00:00
5113,21/08/2015,Avenida Plutarco 20,61.0,476,62.9,240,61.1,720,67.7,1436,2015-08-22 07:20:04.213215+00:00
5098,20/08/2015,Avenida Plutarco 20,59.8,468,62.9,240,61.8,720,66.9,1428,2015-08-21 07:20:03.937388+00:00
5082,19/08/2015,Avenida Plutarco 20,60.8,445,62.6,240,60.5,720,67.3,1405,2015-08-20 07:20:04.935229+00:00
5066,18/08/2015,Avenida Plutarco 20,60.8,468,62.5,240,62.1,720,67.6,1428,2015-08-19 07:20:04.900959+00:00
5051,17/08/2015,Avenida Plutarco 20,58.3,476,61.8,240,60.4,725,65.5,1441,2015-08-18 07:20:06.439108+00:00
5036,16/08/2015,Avenida Plutarco 20,59.5,475,62.4,240,60.3,720,66.4,1435,2015-08-17 07:20:04.725129+00:00
5021,15/08/2015,Avenida Plutarco 20,61.4,480,62.7,240,60.0,720,67.8,1440,2015-08-16 07:20:04.928706+00:00
5007,14/08/2015,Avenida Plutarco 20,62.0,478,63.7,240,61.0,720,68.5,1438,2015-08-15 07:20:11.658422+00:00
4635,13/08/2015,Avenida Plutarco 20,59.2,471,62.5,240,62.6,720,66.6,1431,2015-07-14 09:46:10.335942+00:00
4634,12/08/2015,Avenida Plutarco 20,60.6,419,62.9,240,59.3,720,67.0,1379,2015-07-14 09:46:10.320818+00:00
4633,11/08/2015,Avenida Plutarco 20,62.8,447,62.3,240,60.5,720,68.8,1407,2015-07-14 09:46:10.305445+00:00
4632,10/08/2015,Avenida Plutarco 20,62.8,478,63.3,240,61.8,635,69.4,1353,2015-07-14 09:46:10.290558+00:00
4631,09/08/2015,Avenida Plutarco 20,60.7,480,63.2,240,62.7,720,67.7,1440,2015-07-14 09:46:10.275376+00:00
4630,08/08/2015,Avenida Plutarco 20,58.3,480,61.6,240,61.5,722,65.7,1442,2015-07-14 09:46:10.260264+00:00
4629,07/08/2015,Avenida Plutarco 20,59.0,480,61.1,240,60.6,720,65.9,1440,2015-07-14 09:46:10.244978+00:00
4628,06/08/2015,Avenida Plutarco 20,58.5,467,62.8,240,62.7,720,66.3,1427,2015-07-14 09:46:10.228782+00:00
4627,05/08/2015,Avenida Plutarco 20,61.2,448,62.6,240,59.7,720,67.5,1408,2015-07-14 09:46:10.212758+00:00
4626,04/08/2015,Avenida Plutarco 20,64.2,437,63.3,240,60.9,720,70.0,1397,2015-07-14 09:46:10.193666+00:00
4625,03/08/2015,Avenida Plutarco 20,63.2,480,64.3,240,63.2,720,69.7,1440,2015-07-14 09:46:10.177842+00:00
4624,02/08/2015,Avenida Plutarco 20,62.3,432,63.7,240,61.2,720,68.6,1392,2015-07-14 09:46:10.162778+00:00
4623,01/08/2015,Avenida Plutarco 20,59.2,480,63.5,240,63.5,719,67.0,1439,2015-07-14 09:46:10.143521+00:00
4850,31/07/2015,Avenida Plutarco 20,61.3,465,63.2,240,61.4,720,67.9,1425,2015-08-01 07:20:07.528858+00:00
4622,30/07/2015,Avenida Plutarco 20,59.7,480,62.9,240,61.6,720,66.9,1440,2015-07-14 09:46:10.127799+00:00
4621,29/07/2015,Avenida Plutarco 20,61.8,480,63.6,240,62.1,720,68.5,1440,2015-07-14 09:46:10.112408+00:00
4620,28/07/2015,Avenida Plutarco 20,60.2,439,62.7,240,59.6,720,66.8,1399,2015-07-14 09:46:10.097076+00:00
4619,27/07/2015,Avenida Plutarco 20,62.7,480,63.6,240,61.7,720,69.1,1440,2015-07-14 09:46:10.082077+00:00
4618,26/07/2015,Avenida Plutarco 20,62.8,453,64.3,240,62.8,720,69.3,1413,2015-07-14 09:46:10.066230+00:00
4801,25/07/2015,Avenida Plutarco 20,61.8,450,61.6,240,59.5,720,67.8,1410,2015-07-26 07:20:13.881548+00:00
4788,24/07/2015,Avenida Plutarco 20,62.2,480,61.9,240,60.7,720,68.4,1440,2015-07-25 07:20:14.092097+00:00
4775,23/07/2015,Avenida Plutarco 20,62.2,426,62.6,240,60.4,720,68.2,1386,2015-07-24 07:20:13.742687+00:00
4762,22/07/2015,Avenida Plutarco 20,59.6,452,61.9,240,60.2,720,66.3,1412,2015-07-23 07:20:13.763708+00:00
4747,21/07/2015,Avenida Plutarco 20,59.8,480,62.4,240,60.5,720,66.7,1440,2015-07-22 07:20:12.809331+00:00
4733,20/07/2015,Avenida Plutarco 20,58.1,480,61.1,240,62.1,720,65.6,1440,2015-07-21 07:20:12.636440+00:00
4719,19/07/2015,Avenida Plutarco 20,59.0,480,61.9,240,59.5,720,65.9,1440,2015-07-20 07:20:13.362773+00:00
4705,18/07/2015,Avenida Plutarco 20,63.6,480,62.9,240,60.4,720,69.6,1440,2015-07-19 07:20:12.913252+00:00
4692,17/07/2015,Avenida Plutarco 20,63.2,455,63.5,240,62.3,720,69.4,1415,2015-07-18 07:20:12.950400+00:00
4679,16/07/2015,Avenida Plutarco 20,59.6,480,63.8,240,60.3,720,66.9,1440,2015-07-17 07:20:12.210989+00:00
4666,15/07/2015,Avenida Plutarco 20,60.7,480,62.1,240,61.1,720,67.4,1440,2015-07-16 07:20:12.275734+00:00
4653,14/07/2015,Avenida Plutarco 20,60.0,480,62.3,240,62.7,720,67.1,1440,2015-07-15 07:20:11.790057+00:00
3712,25/06/2015,Avenida Plutarco 20,62.8,360,64.6,240,62.4,728,68.9,1328,2015-06-26 13:50:35.537637+00:00
3711,24/06/2015,Avenida Plutarco 20,59.3,478,63.2,240,62.3,720,66.8,1438,2015-06-26 13:50:35.522995+00:00
3710,23/06/2015,Avenida Plutarco 20,58.3,480,62.4,240,61.6,720,65.9,1440,2015-06-26 13:50:35.507075+00:00
3709,22/06/2015,Avenida Plutarco 20,58.4,480,62.5,240,63.3,720,66.4,1440,2015-06-26 13:50:35.490082+00:00
3708,21/06/2015,Avenida Plutarco 20,58.9,480,64.9,240,61.5,720,66.9,1440,2015-06-26 13:50:35.473763+00:00
3707,20/06/2015,Avenida Plutarco 20,63.4,480,63.7,240,61.7,720,69.7,1440,2015-06-26 13:50:35.457323+00:00
3706,19/06/2015,Avenida Plutarco 20,63.1,480,64.4,240,64.2,161,71.4,881,2015-06-26 13:50:35.440992+00:00
8995,15/11/2015,Avenida Plutarco 77,58.4,480,65.8,240,62.8,720,67.2,1440,2015-11-24 07:42:36.910732+00:00
8994,14/11/2015,Avenida Plutarco 77,62.7,480,65.7,240,61.5,717,69.5,1437,2015-11-24 07:42:36.897607+00:00
8993,13/11/2015,Avenida Plutarco 77,62.2,480,65.5,239,64.2,353,70.3,1072,2015-11-24 07:42:36.883952+00:00
8992,12/11/2015,Avenida Plutarco 77,61.4,415,66.3,203,62.8,702,68.7,1320,2015-11-24 07:42:36.872125+00:00
8991,11/11/2015,Avenida Plutarco 77,56.9,476,63.7,240,61.1,741,65.4,1457,2015-11-24 07:42:36.859176+00:00
8990,10/11/2015,Avenida Plutarco 77,62.2,400,63.3,29,59.6,572,68.7,1001,2015-11-24 07:42:36.845811+00:00
8989,09/11/2015,Avenida Plutarco 77,61.4,433,61.8,43,61.1,543,68.3,1019,2015-11-24 07:42:36.834566+00:00
8988,08/11/2015,Avenida Plutarco 77,63.8,436,63.8,55,55.9,543,70.3,1034,2015-11-24 07:42:36.823653+00:00
8987,07/11/2015,Avenida Plutarco 77,65.4,439,61.6,68,57.9,543,71.8,1050,2015-11-24 07:42:36.812692+00:00
8986,06/11/2015,Avenida Plutarco 77,67.2,423,62.1,80,59.7,514,73.5,1017,2015-11-24 07:42:36.801056+00:00
8985,05/11/2015,Avenida Plutarco 77,64.9,417,63.6,95,60.2,511,71.4,1023,2015-11-24 07:42:36.790172+00:00
8984,04/11/2015,Avenida Plutarco 77,61.1,446,62.9,109,64.7,485,68.8,1040,2015-11-24 07:42:36.778894+00:00
8983,03/11/2015,Avenida Plutarco 77,58.6,449,62.3,122,61.8,485,66.5,1056,2015-11-24 07:42:36.767791+00:00
8982,02/11/2015,Avenida Plutarco 77,60.9,451,63.1,138,56.4,485,67.9,1074,2015-11-24 07:42:36.756761+00:00
8981,01/11/2015,Avenida Plutarco 77,63.3,453,65.5,150,56.9,456,70.4,1059,2015-11-24 07:42:36.745384+00:00
8980,31/10/2015,Avenida Plutarco 77,63.8,456,62.6,139,58.3,456,70.6,1051,2015-11-24 07:42:36.734066+00:00
8979,30/10/2015,Avenida Plutarco 77,65.9,457,63.7,178,62.9,446,72.7,1081,2015-11-24 07:42:36.722865+00:00
8978,29/10/2015,Avenida Plutarco 77,63.9,458,65.6,195,62.2,427,71.2,1080,2015-11-24 07:42:36.711537+00:00
8977,28/10/2015,Avenida Plutarco 77,58.8,458,63.8,195,63.9,398,67.5,1051,2015-11-24 07:42:36.700342+00:00
8976,27/10/2015,Avenida Plutarco 77,58.0,440,62.5,233,63.3,388,66.7,1061,2015-11-24 07:42:36.689057+00:00
8975,26/10/2015,Avenida Plutarco 77,54.6,458,60.7,218,66.1,361,65.4,1037,2015-11-24 07:42:36.677309+00:00
8974,25/10/2015,Avenida Plutarco 77,59.0,415,64.5,238,59.7,445,67.3,1098,2015-11-24 07:42:36.666351+00:00
8973,24/10/2015,Avenida Plutarco 77,62.9,480,65.5,201,61.5,489,70.2,1170,2015-11-24 07:42:36.654940+00:00
8972,23/10/2015,Avenida Plutarco 77,63.0,480,68.1,209,64.2,461,71.2,1150,2015-11-24 07:42:36.642792+00:00
8971,22/10/2015,Avenida Plutarco 77,60.1,480,64.7,206,63.0,484,68.3,1170,2015-11-24 07:42:36.630737+00:00
8970,21/10/2015,Avenida Plutarco 77,60.6,484,65.9,208,62.0,479,68.8,1171,2015-11-24 07:42:36.617928+00:00
8969,20/10/2015,Avenida Plutarco 77,58.5,480,62.7,206,62.6,480,66.7,1166,2015-11-24 07:42:36.605193+00:00
8968,19/10/2015,Avenida Plutarco 77,57.0,480,62.0,203,62.2,507,65.5,1190,2015-11-24 07:42:36.593540+00:00
8967,18/10/2015,Avenida Plutarco 77,56.5,480,65.0,204,61.4,520,66.1,1204,2015-11-24 07:42:36.581369+00:00
8966,17/10/2015,Avenida Plutarco 77,61.0,480,65.5,201,60.6,530,68.7,1211,2015-11-24 07:42:36.569620+00:00
8965,16/10/2015,Avenida Plutarco 77,63.5,480,66.1,200,63.9,553,70.8,1233,2015-11-24 07:42:36.557519+00:00
8964,15/10/2015,Avenida Plutarco 77,61.8,480,67.2,200,62.8,585,69.7,1265,2015-11-24 07:42:36.545099+00:00
8963,14/10/2015,Avenida Plutarco 77,61.2,480,64.9,198,61.5,592,68.5,1270,2015-11-24 07:42:36.532499+00:00
8962,13/10/2015,Avenida Plutarco 77,56.2,480,62.1,198,62.0,594,64.9,1272,2015-11-24 07:42:36.520330+00:00
8961,12/10/2015,Avenida Plutarco 77,56.5,471,64.7,196,61.8,612,65.8,1279,2015-11-24 07:42:36.508364+00:00
8960,11/10/2015,Avenida Plutarco 77,60.1,480,65.9,195,60.6,622,67.9,1297,2015-11-24 07:42:36.496261+00:00
8959,10/10/2015,Avenida Plutarco 77,63.1,480,66.0,192,60.8,643,69.9,1315,2015-11-24 07:42:36.483801+00:00
8958,09/10/2015,Avenida Plutarco 77,62.9,480,66.8,191,63.4,666,70.1,1337,2015-11-24 07:42:36.470857+00:00
8957,08/10/2015,Avenida Plutarco 77,62.2,480,66.7,189,63.7,688,69.6,1357,2015-11-24 07:42:36.458243+00:00
8956,07/10/2015,Avenida Plutarco 77,57.0,480,64.2,190,63.7,690,66.2,1360,2015-11-24 07:42:36.445154+00:00
8955,06/10/2015,Avenida Plutarco 77,55.9,480,64.6,194,63.2,619,65.8,1293,2015-11-24 07:42:36.432090+00:00
8954,05/10/2015,Avenida Plutarco 77,57.9,472,63.1,239,62.8,631,66.3,1342,2015-11-24 07:42:36.419057+00:00
8953,04/10/2015,Avenida Plutarco 77,59.3,480,67.1,189,60.9,718,67.6,1387,2015-11-24 07:42:36.405783+00:00
8952,03/10/2015,Avenida Plutarco 77,63.4,480,66.3,184,61.4,712,70.0,1376,2015-11-24 07:42:36.392121+00:00
