gid,tipo_insta,estado,tipo_estac,Calle,URI_DireccionEstacion,URI_Noche,URI_IntervaloDiurno,URI_IntervaloNocturno,URI_IntervaloTarde,URI_Tarde,URI_Dia,URI_Direccion,Localidad,Region,Tramo,num_instal,URI_Estacion,fecha,OID_,DIA,TARDE,NOCHE,IMD
574,EA,Instalado,Anual,Calle Hermano Adolfo,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-hermano-adolfo/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/ce0668bfb1e9f2fcb2a90f26f269c4dc-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/a466ef78654415e0b8a7cd0ac7b2a5a1-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/cc7ee5c27131acfe972763b019cc51cf-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-hermano-adolfo,Zaragoza,Comunidad de Aragon,Camino De Cabaldos-Calle Miguel Servet,252,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/252,19-10-2015,242,0.06070,0.05060,0.00870,"1990,00000"
575,EA,Instalado,Anual,Calle Privilegio De La Union,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-privilegio-de-la-union/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f116dbeba854a70fe96fb6d9f92ef1b6-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/e36a431bd03f8ef0358a75b858d74821-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/48bc81417681ddb7aab2b183b3e4c917-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-privilegio-de-la-union,Zaragoza,Comunidad de Aragon,Calle Monasterio De Samos-Calle Santa Rosa,480,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/480,23-10-2015,464,0.05930,0.05320,0.00950,"2526,00000"
576,EA,Instalado,Anual,Avenida Cesareo Alierta,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-cesareo-alierta/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4952eb6c67be76cada04935d5f36a4ad-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f069adc54552f92f11178f9e30b9dc30-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/da992991986eeb596af82ff5287604ce-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-cesareo-alierta,Zaragoza,Comunidad de Aragon,Calle Uncastillo-Avenida San Jose,650,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/650,,584,0.06110,0.05100,0.00790,"4661,00000"
577,EA,Instalado,Anual,Avenida Cesareo Alierta,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-cesareo-alierta/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/58440dd4a2e0eb478d056e6fac620f94-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3b70702eb4cad783d4b232412f9b5312-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b66f8b70de392fbf030c2be6f7381303-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-cesareo-alierta,Zaragoza,Comunidad de Aragon,Calle Uncastillo-Avenida San Jose,250,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/250,,240,0.05940,0.04980,0.01110,"7287,00000"
578,EA,Instalado,Anual,Avenida Cesareo Alierta,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-cesareo-alierta/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/a4734d13dc60b1ba898531f4fc6d505a-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4960e6f38c20ba712c9d3685c0c37dcc-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/ae11bf1f14a0dd2766efcc53ebd1ad61-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-cesareo-alierta,Zaragoza,Comunidad de Aragon,Avenida San Jose-Calle Uncastillo,251,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/251,,241,0.06320,0.04580,0.00730,"7736,00000"
579,EA,Instalado,Anual,Avenida Cesareo Alierta,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-cesareo-alierta/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/ceae9b827a4052596ded6b36e9d93e84-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/6b84bb492e7e9eb14978b189ea581036-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/bb7400d2406eaf1ed814dbdd1f15370a-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-cesareo-alierta,Zaragoza,Comunidad de Aragon,Avenida San Jose-Calle Uncastillo,651,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/651,,585,0.06330,0.04360,0.00820,"3166,00000"
580,EA,Instalado,Anual,Avenida San Jose,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-san-jose/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/75d17c10ba3a381ecc1cb9482d7e5841-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f42a755f47f37c7e309c66982c6c811d-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/2afec3d7a7de16183b11710e63ef5895-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-san-jose,Zaragoza,Comunidad de Aragon,Calle Emilio Castelar-Avenida Cesareo Alierta,423,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/423,21-10-2015,409,0.06090,0.05440,0.00640,"10982,00000"
581,EA,Instalado,Anual,Avenida San Jose,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-san-jose/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/fbd0477f9529733dafcf9ba607227002-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/5511c58bf6fcff297578766e9e7c758a-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4379ba3f40b6b77f66f2691391cf0d96-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-san-jose,Zaragoza,Comunidad de Aragon,Avenida Cesareo Alierta-Calle Emilio Castelar,422,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/422,21-10-2015,408,0.06040,0.04990,0.00950,"8818,00000"
582,EA,Instalado,Anual,Calle Emilio Castelar,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-emilio-castelar/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3e38eeaee45b08d231c2175c8cbf8fb7-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/77f4ebb281f86ffadd1636e129414e22-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/54ae8d84a230d5f34ab376412ddbc452-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-emilio-castelar,Zaragoza,Comunidad de Aragon,Calle Mor De Fuentes-Calle Conde De Sastago,479,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/479,23-10-2015,463,0.05700,0.06180,0.00860,"916,00000"
583,EA,Instalado,Anual,Avenida Cesareo Alierta,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-cesareo-alierta/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/fc9877fddc537f5af63230ac61940127-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/8376290f7ae77826d51733de011955e7-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/125adeae378424f3d0a039c5669f4368-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-cesareo-alierta,Zaragoza,Comunidad de Aragon,Calle Mor De Fuentes-Avenida San Jose,275,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/275,,265,0.06200,0.03830,0.01290,"13834,00000"
584,EA,Instalado,Anual,Avenida Cesareo Alierta,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-cesareo-alierta/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/0556523c1e8b04571ce9a35ff7f1b64b-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/59a228ab798870c6f216cffb28d67356-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3fdbd845e013620f8a0c37e7433cd122-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-cesareo-alierta,Zaragoza,Comunidad de Aragon,Avenida San Jose-Calle Mor De Fuentes,276,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/276,,266,0.05910,0.02900,0.02180,"14850,00000"
585,EA,Instalado,Anual,Paseo De Los Rosales,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-de-los-rosales/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4fa92a8492dad77a802b5ef3f37518e3-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/289f3b594861b1b745d4dab4259a23db-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/7f530b66a6423e5042b57f536be1109e-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/paseo-de-los-rosales,Zaragoza,Comunidad de Aragon,Avenida Camino De Las Torres-Calle Uncastillo,427,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/427,21-10-2015,413,0.06130,0.05370,0.00620,"5177,00000"
586,EA,Instalado,Anual,Paseo De Los Rosales,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-de-los-rosales/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/40506d5e14b65082e83230a6ef722955-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/e11fd94d25e6ea007d2a020a7dec96b0-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/7ce4e11769f7359d102a2537cf1c3c15-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/paseo-de-los-rosales,Zaragoza,Comunidad de Aragon,Calle Uncastillo-Avenida Camino De Las Torres,428,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/428,21-10-2015,414,0.06550,0.04260,0.00550,"4691,00000"
587,EA,Instalado,Anual,Calle Uncastillo,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-uncastillo/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3cf65d3abf49df6a720cf20d4e794309-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/2fc11d29a1b9548cb3b39dc42cee4b90-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/49450d45319d3cca1eda012dc409be4e-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-uncastillo,Zaragoza,Comunidad de Aragon,Paseo De Los Rosales-Avenida Tenor Fleta,431,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/431,21-10-2015,417,0.06490,0.04480,0.00520,"1640,00000"
588,EA,Instalado,Anual,Calle Uncastillo,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-uncastillo/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/0afd6276cac687aaf8c67ab3ed85e25a-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/24b01cebb209e453bac442ad45f7ffec-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b0e01062d69eff8c3250aae3df362b77-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-uncastillo,Zaragoza,Comunidad de Aragon,Avenida Tenor Fleta-Paseo De Los Rosales,430,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/430,21-10-2015,416,0.06310,0.04780,0.00650,"4295,00000"
589,EA,Instalado,Anual,Avenida Camino De Las Torres,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-camino-de-las-torres/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/8f4e656289fdbe6021b6fad4e2e379ab-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/045f538fd92681e411918d5f372a76c2-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/2699a9da7a49b300c503fb17542fc0eb-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-camino-de-las-torres,Zaragoza,Comunidad de Aragon,Calle Ana Isabel Herrero-Avenida Tenor Fleta,208,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/208,16-10-2015,198,0.06210,0.05060,0.00660,"16701,00000"
590,EA,Instalado,Anual,Avenida Camino De Las Torres,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-camino-de-las-torres/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/68d33b6073dbe0fd4c35d9dcc3bab27a-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/a18773ee5753a119c7e19f41912ec382-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/ade1a2e9e41e8d9f654763aeda4bc25f-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-camino-de-las-torres,Zaragoza,Comunidad de Aragon,Avenida Tenor Fleta-Calle Ana Isabel Herrero,209,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/209,16-10-2015,199,0.06010,0.05050,0.00960,"20167,00000"
591,EA,Instalado,Anual,Calle Cristobal Colon,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-cristobal-colon/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/8c3a7308d55a5e44ddaf10bb67c427b0-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/0f51fb7648d0b07dc7617e1918dfd402-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/024597aeaec043cfb92b8f4e21c55d79-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-cristobal-colon,Zaragoza,Comunidad de Aragon,Avenida Tenor Fleta-Avenida Camino De Las Torres,205,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/205,16-10-2015,195,0.06350,0.04900,0.00520,"2872,00000"
592,EA,Instalado,Anual,Avenida Camino De Las Torres,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-camino-de-las-torres/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/bbea8cbe437f9fa0fce184c96f348942-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/41d8a3f92819a58ae96732fa8daf92e6-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/ad31d9f57fd4bf1c4f5f156dca0ae9b2-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-camino-de-las-torres,Zaragoza,Comunidad de Aragon,Calle Cristobal Colon-Paseo Sagasta,206,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/206,16-10-2015,196,0.06070,0.05180,0.00800,"16481,00000"
593,EA,Instalado,Anual,Avenida Camino De Las Torres,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-camino-de-las-torres/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b974c5afefcae2dddfba8c2a26b6f32e-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/c01b07a3f38fa4cbee761b872c413523-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/26802f58d05730ddedb17ab8f459cc55-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-camino-de-las-torres,Zaragoza,Comunidad de Aragon,Paseo Sagasta-Calle Cristobal Colon,207,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/207,16-10-2015,197,0.05830,0.05260,0.01120,"18221,00000"
