gid,tipo_insta,estado,tipo_estac,calle_1,num_calle1,calle_2,num_calle2,calle_3,num_calle3,num_instal,num_zona,num_centra,fecha,orden_trab,observacio,armario_es,armario_de,columna800,detector,central_de,proteccion,arrancador,icp_amperi,dif_amperi,rotacion,OID_,N?®MERO,D?ûA,TARDE,NOCHE,IMD
355,EA,Instalado,Anual,GALLEGO (PUENTE DEL),,AVENIDA CATALU?âÔÇÿA,,AVENIDA LA INDUSTRIA SANTA ISABEL,,593,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,560,593,"0,05960","0,04800","0,01160","10515,00000"
356,EA,Instalado,Anual,AVENIDA LA INDUSTRIA SANTA ISABEL,,CALLE VICTOR JARA SANTA ISABEL,,AVENIDA SANTA ISABEL,,596,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,563,596,"0,06360","0,03890","0,01020","7393,00000"
357,EA,Instalado,Anual,AVENIDA LA INDUSTRIA SANTA ISABEL,,AVENIDA SANTA ISABEL,,CALLE VICTOR JARA SANTA ISABEL,,595,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,562,595,"0,06380","0,04370","0,00740","6759,00000"
358,EA,Instalado,Anual,AVENIDA MOVERA MOVERA,,AVENIDA SANTA ISABEL,,CALLE ANDALAN SANTA ISABEL,,601,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,568,601,"0,05930","0,04410","0,01400","4582,00000"
359,EA,Instalado,Anual,AVENIDA MOVERA MOVERA,,CALLE ANDALAN SANTA ISABEL,,AVENIDA SANTA ISABEL,,602,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,569,602,"0,06950","0,03550","0,00290","1044,00000"
360,EA,Instalado,Anual,AVENIDA SANTA ISABEL,,AVENIDA SANTA ISABEL,,AVENIDA MOVERA MOVERA,,603,0,0,27/10/2015,,"Ubicada en el enlace entre Avd. Santa Isabel y Z40
(en direcci?â??n a Z40)",0,0,0,0,0,0,0,,,0,570,603,"0,06350","0,03660","0,01150","4151,00000"
361,EA,Instalado,Anual,AVENIDA SANTA ISABEL,,AVENIDA MOVERA MOVERA,,AVENIDA SANTA ISABEL,,604,0,0,27/10/2015,,"Ubicada en el enlace entre Z40 y la Avd. Santa Isabel
(en direcci?â??n hacia la Avd. Santa Isabel)",0,0,0,0,0,0,0,,,0,571,604,"0,06370","0,04510","0,00700","7805,00000"
362,EA,Instalado,Anual,AVENIDA MONTA?âÔÇÿANA MONTA?âÔÇÿANA,,CAMINO DE LOS OLIVOS MONTA?âÔÇÿANA,,AVENIDA ESTUDIANTES SANTA ISABEL,,597,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,564,597,"0,06640","0,03470","0,00800","3210,00000"
363,EA,Instalado,Anual,AVENIDA MONTA?âÔÇÿANA MONTA?âÔÇÿANA,,AVENIDA ESTUDIANTES SANTA ISABEL,,CAMINO DE LOS OLIVOS MONTA?âÔÇÿANA,,598,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,565,598,"0,06380","0,04520","0,00670","4450,00000"
364,EA,Instalado,Anual,AVENIDA SANTA ISABEL,,CALLE IGLESIA SANTA ISABEL,,CALLE SALVADOR VALIENTE AZNAR SANTA ISABEL,,605,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,572,605,"0,06060","0,05280","0,00770","5781,00000"
365,EA,Instalado,Anual,AVENIDA SANTA ISABEL,,CALLE SALVADOR VALIENTE AZNAR SANTA ISABEL,,CALLE IGLESIA SANTA ISABEL,,606,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,573,606,"0,06480","0,03840","0,00860","3782,00000"
366,EA,Instalado,Anual,AVENIDA SANTA ISABEL,,CALLE DE LA CONCORDIA SANTA ISABEL,,CALLE MAMBLAS,,609,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,576,609,"0,06400","0,03610","0,01090","1148,00000"
367,EA,Instalado,Anual,AVENIDA SANTA ISABEL,,CALLE MAMBLAS,,CALLE DE LA CONCORDIA SANTA ISABEL,,610,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,577,610,"0,06530","0,04100","0,00650","1471,00000"
368,EA,Instalado,Anual,AVENIDA REAL ZARAGOZA SANTA ISABEL,,AVENIDA ESTUDIANTES SANTA ISABEL,,CALLE MAMBLAS,,612,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,579,612,"0,06380","0,04660","0,00600","2945,00000"
369,EA,Instalado,Anual,AVENIDA REAL ZARAGOZA SANTA ISABEL,,CALLE MAMBLAS,,AVENIDA ESTUDIANTES SANTA ISABEL,,611,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,578,611,"0,06270","0,03740","0,01230","2554,00000"
370,EA,Instalado,Anual,"UNION, LA (PUENTE)",,CALLE MARQUES DE LA CADENA,,AVENIDA CAMINO DE LAS TORRES,,273,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,263,273,"0,06240","0,04950","0,00660","14225,00000"
371,EA,Instalado,Anual,"UNION, LA (PUENTE)",,AVENIDA CAMINO DE LAS TORRES,,CALLE MARQUES DE LA CADENA,,274,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,264,274,"0,05860","0,05030","0,01200","16303,00000"
372,EA,Instalado,Anual,CALLE FLORIAN REY,,CALLE SALVADOR MINGUIJON,,CALLE DOCTOR IRANZO,,440,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,426,440,"0,05840","0,05390","0,01040","930,00000"
373,EA,Instalado,Anual,CALLE SALVADOR MINGUIJON,,"CALLE NICANOR VILLA, (VILLITA)",,CALLE FLORIAN REY,,439,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,425,439,"0,05690","0,05390","0,01260","5636,00000"
374,EA,Instalado,Anual,CALLE PEDRO CUBERO,,CALLE SALVADOR MINGUIJON,,CALLE FRAY LUIS URBANO,,438,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,424,438,"0,06080","0,04650","0,01060","1386,00000"
375,EA,Instalado,Anual,CALLE FRAY LUIS URBANO,,CALLE MADRINA SALINAS,,CALLE PEDRO CUBERO,,437,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,423,437,"0,05960","0,05340","0,00900","2781,00000"
376,EA,Instalado,Anual,CALLE RODRIGO DE REBOLLEDO,,CALLE SALVADOR MINGUIJON,,CALLE OBISPO LAPLANA,,269,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,259,269,"0,06050","0,05240","0,00810","3341,00000"
377,EA,Instalado,Anual,CALLE SALVADOR MINGUIJON,,AVENIDA COMPROMISO DE CASPE,,CALLE RODRIGO DE REBOLLEDO,,270,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,260,270,"0,05890","0,05100","0,01110","4584,00000"
378,EA,Instalado,Anual,CALLE DOCTOR IRANZO,,CALLE LEOPOLDO ROMEO,,CALLE RODRIGO DE REBOLLEDO,,268,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,258,268,"0,05890","0,05110","0,01120","7388,00000"
379,EA,Instalado,Anual,CALLE MONASTERIO NTRA. SRA. DEL PUEYO,,CALLE JOSE SANCHO ARROYO,,AVENIDA COMPROMISO DE CASPE,,266,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,256,266,"0,05980","0,05080","0,00990","5132,00000"
380,EA,Instalado,Anual,AVENIDA COMPROMISO DE CASPE,,CALLE PRINCIPE BALTASAR CARLOS,,CALLE BATALLA DE PAVIA,,267,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,257,267,"0,06120","0,04850","0,00900","5312,00000"
381,EA,Instalado,Anual,CALLE DOCTOR IRANZO,,AVENIDA COMPROMISO DE CASPE,,CALLE BATALLA DE LEPANTO,,434,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,420,434,"0,06110","0,04910","0,00880","3193,00000"
382,EA,Instalado,Anual,CALLE BATALLA DE LEPANTO,,CALLE JOSE GASCON Y MARIN,,CALLE DOCTOR IRANZO,,433,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,419,433,"0,06090","0,05080","0,00830","1813,00000"
383,EA,Instalado,Anual,AVENIDA CAMINO DE LAS TORRES,,"UNION, LA (PUENTE)",,CALLE JORGE COCI,,264,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,254,264,"0,06220","0,05240","0,00550","12420,00000"
384,EA,Instalado,Anual,AVENIDA CAMINO DE LAS TORRES,,CALLE JORGE COCI,,"UNION, LA (PUENTE)",,265,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,255,265,"0,05880","0,05120","0,01130","16721,00000"
385,EA,Instalado,Anual,CALLE JORGE COCI,,CALLE DOCTOR J. AZNAR MOLINA,,CALLE MARIANO ALVIRA LASIERRA,,79,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,75,79,"0,05980","0,05270","0,00900","6162,00000"
386,EA,Instalado,Anual,CALLE ASALTO,,CALLE ALONSO V,,CALLE FRANCISCO CANTIN Y GAMBOA,,77,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,73,77,"0,06200","0,05120","0,00640","7651,00000"
387,EA,Instalado,Anual,CALLE ASALTO,,CALLE FRANCISCO CANTIN Y GAMBOA,,CALLE ALONSO V,,76,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,72,76,"0,05940","0,05550","0,00810","7793,00000"
388,EA,Instalado,Anual,CALLE ALONSO V,,PLAZA LAS TENERIAS,,CALLE ASALTO,,74,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,70,74,"0,06190","0,04990","0,00720","7543,00000"
389,EA,Instalado,Anual,CALLE MONREAL,,CALLE REBOLERIA,,PASEO ECHEGARAY Y CABALLERO,,73,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,69,73,"0,06010","0,05330","0,00820","9264,00000"
390,EA,Instalado,Anual,"PILAR, DEL (PUENTE)",,PASEO ECHEGARAY Y CABALLERO,,AVENIDA PUENTE DEL PILAR,,72,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,68,72,"0,05760","0,05630","0,01040","13293,00000"
391,EA,Instalado,Anual,"PILAR, DEL (PUENTE)",,AVENIDA PUENTE DEL PILAR,,PASEO ECHEGARAY Y CABALLERO,,71,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,67,71,"0,06240","0,04680","0,00790","7036,00000"
392,EA,Instalado,Anual,PASEO ECHEGARAY Y CABALLERO,,CALLE MONREAL,,"PILAR, DEL (PUENTE)",,272,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,262,272,"0,05880","0,05420","0,00960","12016,00000"
393,EA,Instalado,Anual,PASEO ECHEGARAY Y CABALLERO,,"PILAR, DEL (PUENTE)",,CALLE MONREAL,,271,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,261,271,"0,05990","0,05040","0,01000","5106,00000"
394,EA,Instalado,Anual,PASEO ECHEGARAY Y CABALLERO,,"PILAR, DEL (PUENTE)",,CALLE BOTERON,,69,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,65,69,"0,05800","0,05240","0,01170","11408,00000"
395,EA,Instalado,Anual,PASEO ECHEGARAY Y CABALLERO,,CALLE BOTERON,,"PILAR, DEL (PUENTE)",,70,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,66,70,"0,05990","0,05220","0,00900","11151,00000"
396,EA,Instalado,Anual,CALLE COSO,,CALLE JOSE LUZAN,,PLAZA LAS TENERIAS,,75,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,71,75,"0,05700","0,05150","0,01380","8400,00000"
397,EA,Instalado,Anual,CALLE SAN VICENTE PAUL,,PASEO ECHEGARAY Y CABALLERO,,CALLE SEPULCRO,,190,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,181,190,"0,06010","0,05040","0,00960","11415,00000"
398,EA,Instalado,Anual,CALLE FRANCISCO CANTIN Y GAMBOA,,CALLE TORRE,,CALLE MANUELA SANCHO,,78,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,74,78,"0,05920","0,05880","0,00680","1109,00000"
399,EA,Instalado,Anual,CALLE SAN VICENTE PAUL,,CALLE SANTO DOMINGUITO VAL,,CALLE COSO,,89,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,84,89,"0,06320","0,04620","0,00710","8164,00000"
400,EA,Instalado,Anual,CALLE COSO,,CALLE CADENA,,CALLE POLICARPO ROMEA,,87,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,83,87,"0,05910","0,05360","0,00960","11169,00000"
401,EA,Instalado,Anual,CALLE ESPARTERO,,PLAZA SAN MIGUEL,,CALLE COSO,,85,0,0,,,,0,0,0,0,0,0,0,,,0,81,85,"0,06010","0,05010","0,00990","6928,00000"
402,EA,Instalado,Anual,CALLE ESPARTERO,,CALLE COSO,,PLAZA SAN MIGUEL,,86,0,0,,,,0,0,0,0,0,0,0,,,0,82,86,"0,05760","0,05180","0,01270","5443,00000"
403,EA,Instalado,Anual,CALLE COSO,,CALLE JOSEFA  AMAR Y BORBON,,CALLE JERONIMO BLANCAS,,28,0,0,,,,0,0,0,0,0,0,0,,,0,26,28,"0,05610","0,05230","0,01480","5179,00000"
404,EA,Instalado,Anual,CALLE COSO,,CALLE JERONIMO BLANCAS,,CALLE JOSEFA  AMAR Y BORBON,,29,0,0,,,,0,0,0,0,0,0,0,,,0,27,29,"0,05890","0,05070","0,01130","4105,00000"
405,EA,Instalado,Anual,PASEO DE LA MINA,,CALLE MIGUEL SERVET,,CALLE JAIME BALMES,,90,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,85,90,"0,06400","0,04380","0,00710","5618,00000"
406,EA,Instalado,Anual,PASEO DE LA MINA,,CALLE JAIME BALMES,,CALLE MIGUEL SERVET,,91,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,86,91,"0,06220","0,05260","0,00530","7188,00000"
407,EA,Instalado,Anual,CALLE MIGUEL SERVET,,CALLE ASALTO,,CALLE COIMBRA,,84,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,80,84,"0,06080","0,04600","0,01080","6051,00000"
408,EA,Instalado,Anual,CALLE MIGUEL SERVET,,CALLE COIMBRA,,CALLE ASALTO,,83,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,79,83,"0,06170","0,04820","0,00840","6222,00000"
409,EA,Instalado,Anual,CALLE ASALTO,,CALLE MIGUEL SERVET,,CALLE HEROISMO,,82,0,0,,,,0,0,0,0,0,0,0,,,0,78,82,"0,06120","0,05440","0,00610","6141,00000"
410,EA,Instalado,Anual,CALLE ASALTO,,CALLE HEROISMO,,CALLE MIGUEL SERVET,,81,0,0,,,,0,0,0,0,0,0,0,,,0,77,81,"0,06500","0,04110","0,00700","5797,00000"
411,EA,Instalado,Anual,AVENIDA CAMINO DE LAS TORRES,,CALLE JORGE COCI,,CALLE MIGUEL SERVET,,262,0,0,,,,0,0,0,0,0,0,0,,,0,252,262,"0,06440","0,04680","0,00500","9772,00000"
412,EA,Instalado,Anual,AVENIDA CAMINO DE LAS TORRES,,CALLE MIGUEL SERVET,,CALLE JORGE COCI,,263,0,0,,,,0,0,0,0,0,0,0,,,0,253,263,"0,05890","0,05140","0,01100","19376,00000"
413,EA,Instalado,Anual,AVENIDA CAMINO DE LAS TORRES,,CALLE MIGUEL SERVET,,CALLE AMADO NERVO,,261,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,251,261,"0,06350","0,04740","0,00600","11879,00000"
414,EA,Instalado,Anual,AVENIDA CAMINO DE LAS TORRES,,CALLE AMADO NERVO,,CALLE MIGUEL SERVET,,260,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,250,260,"0,05960","0,05020","0,01060","16797,00000"
415,EA,Instalado,Anual,CALLE MIGUEL SERVET,,AVENIDA SAN JOSE,,AVENIDA CAMINO DE LAS TORRES,,249,0,0,,,,0,0,0,0,0,0,0,,,0,239,249,"0,05940","0,04750","0,01210","7895,00000"
416,EA,Instalado,Anual,CALLE MIGUEL SERVET,,AVENIDA CAMINO DE LAS TORRES,,AVENIDA SAN JOSE,,248,0,0,,,,0,0,0,0,0,0,0,,,0,238,248,"0,05830","0,05120","0,01200","6392,00000"
417,EA,Instalado,Anual,AVENIDA COMPROMISO DE CASPE,,CALLE JOAQUIN SANZ GADEA,,CALLE MIGUEL SERVET,,257,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,247,257,"0,06070","0,05150","0,00820","10274,00000"
418,EA,Instalado,Anual,AVENIDA COMPROMISO DE CASPE,,CALLE MIGUEL SERVET,,CALLE JOAQUIN SANZ GADEA,,258,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,248,258,"0,06130","0,04980","0,00810","1633,00000"
419,EA,Instalado,Anual,CALLE MIGUEL SERVET,,AVENIDA SAN JOSE,,CALLE MATADERO,,255,0,0,,,,0,0,0,0,0,0,0,,,0,245,255,"0,05960","0,05090","0,01010","5057,00000"
420,EA,Instalado,Anual,CALLE MIGUEL SERVET,,CALLE MATADERO,,AVENIDA SAN JOSE,,256,0,0,,,,0,0,0,0,0,0,0,,,0,246,256,"0,05920","0,05100","0,01070","2752,00000"
