Id_Estacion,Nombre_Estación,URI_Estacion,Fecha,tipo,Hash_Observacion,URI_Observacion,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,1/1/2021,E,6dc3b23199445475ba99355ebec99f0b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6dc3b23199445475ba99355ebec99f0b,060.5,067.6,064.5,057.8,045.9,041.1
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,1/1/2021,E,4308ad564f521f464b4c645556ad7e8c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4308ad564f521f464b4c645556ad7e8c,062.1,063.5,056.1,051.3,047.7,044.4
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,1/1/2021,E,c2f2767dc7b865c647dc5078a2a97f61,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c2f2767dc7b865c647dc5078a2a97f61,052.4,061.4,054.9,047.7,043.3,041.9
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,1/1/2021,E,db36fee40393b14ef865005371a88545,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/db36fee40393b14ef865005371a88545,057.3,066.3,060.6,054.4,050.1,046.1
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,1/1/2021,E,19a7f76ce361fe437d69c75af1112077,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/19a7f76ce361fe437d69c75af1112077,058.7,067.3,061.6,055.6,049.3,045.3
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,1/1/2021,E,f31d53c6af0dc65bf88839b826cf91e1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f31d53c6af0dc65bf88839b826cf91e1,042.9,050.6,045.0,041.3,039.4,038.2
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,1/1/2021,E,445546d84e07389749d035e8dbb36404,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/445546d84e07389749d035e8dbb36404,065.4,068.8,067.2,065.2,062.6,059.6
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,1/1/2021,E,3cb522ace48916495c5770ed565e04f2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/3cb522ace48916495c5770ed565e04f2,057.9,067.6,062.1,053.6,050.0,047.4
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,1/1/2021,E,15b0cc19704ce2f27c380d659fdb4e93,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/15b0cc19704ce2f27c380d659fdb4e93,055.3,066.3,058.8,049.5,044.3,040.8
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,1/1/2021,E,6e302798bdefe1bf35ddc5988aa3f6bd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6e302798bdefe1bf35ddc5988aa3f6bd,064.8,073.8,069.0,061.1,052.0,044.8
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,1/1/2021,E,f29dc4a835071eb55898f866eabad01c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f29dc4a835071eb55898f866eabad01c,059.0,068.8,062.9,050.6,040.6,036.1
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,1/1/2021,E,7d308c28545c89cba6f09d5f32ff64aa,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7d308c28545c89cba6f09d5f32ff64aa,057.3,064.6,058.3,051.4,044.9,042.6
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,1/1/2021,E,bb956cd2ce16c2752dfcd75a8ce557a9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/bb956cd2ce16c2752dfcd75a8ce557a9,059.6,071.3,063.1,052.3,048.1,046.0
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,1/1/2021,E,241d79f98dd28db9069e3e0f0dc510b9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/241d79f98dd28db9069e3e0f0dc510b9,051.1,062.5,052.5,046.4,042.1,040.1
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,1/1/2021,E,e20d0d81470bf3e5ca3a39806a5a778e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/e20d0d81470bf3e5ca3a39806a5a778e,058.1,062.8,060.1,057.7,054.0,051.0
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,1/1/2021,E,861cda4e3face3cc6f20e30c55dd69b5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/861cda4e3face3cc6f20e30c55dd69b5,059.0,066.4,062.2,057.2,051.1,046.0
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,1/1/2021,E,6ed3207aad23a140c38aee19d1197d19,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6ed3207aad23a140c38aee19d1197d19,052.3,062.1,054.9,048.6,044.1,041.2
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,1/1/2021,E,f5717a67d744b2c04b1b14bd24f854bb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f5717a67d744b2c04b1b14bd24f854bb,052.8,062.4,056.5,048.3,041.8,039.5
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,1/1/2021,N,600d18d236ea0b2434468ea4947c373a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/600d18d236ea0b2434468ea4947c373a,062.6,071.9,067.3,055.9,044.2,039.4
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,1/1/2021,N,213efc2dfc2115ad9bc30e7d01276848,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/213efc2dfc2115ad9bc30e7d01276848,066.5,073.0,068.8,061.5,053.8,049.3
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,1/1/2021,N,5d9bebad02e3a9159e19290646faea4c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5d9bebad02e3a9159e19290646faea4c,071.3,075.2,055.6,045.1,039.2,038.0
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,1/1/2021,N,67ae8dd467da6e8c2d26bd6bf083b074,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/67ae8dd467da6e8c2d26bd6bf083b074,068.2,076.1,063.1,046.1,038.0,036.6
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,1/1/2021,N,05118c99e639ae97125e48d4a9d065d2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/05118c99e639ae97125e48d4a9d065d2,064.3,073.6,066.8,056.2,044.8,038.5
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,1/1/2021,N,ed8ae671b1ff4018ac84756cccea0212,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ed8ae671b1ff4018ac84756cccea0212,068.5,076.3,064.3,049.6,046.3,045.3
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,1/1/2021,N,a9b150de43edf023699116195a1ed808,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a9b150de43edf023699116195a1ed808,064.3,073.0,067.6,052.0,038.7,037.1
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,1/1/2021,N,b0c016750e37b5041c6f13f4744b009c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b0c016750e37b5041c6f13f4744b009c,065.6,076.8,062.7,052.3,040.8,036.4
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,1/1/2021,N,3317bcaefd09c1f95e383fee064a6489,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/3317bcaefd09c1f95e383fee064a6489,078.5,086.1,064.1,045.1,036.7,035.0
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,1/1/2021,N,48bb6e1f2daccb065555678067e65d7e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/48bb6e1f2daccb065555678067e65d7e,064.0,075.3,066.2,057.3,048.6,042.9
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,1/1/2021,N,9902713ddaf489f662c685b405a3d6f5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/9902713ddaf489f662c685b405a3d6f5,062.1,071.7,065.3,045.7,035.0,033.5
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,1/1/2021,N,deb70a00da65baf73b392454eb0179a8,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/deb70a00da65baf73b392454eb0179a8,071.3,080.4,061.8,044.1,037.4,035.6
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,1/1/2021,N,8945d1ac45be2f4d823552dafd132e57,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8945d1ac45be2f4d823552dafd132e57,085.6,098.8,061.9,045.0,040.2,039.1
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,1/1/2021,N,785a73c72a54d72cd2520f30c2cc78ea,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/785a73c72a54d72cd2520f30c2cc78ea,061.1,070.8,061.7,047.2,036.9,031.0
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,1/1/2021,N,30e60341bb0f248a26b0e14e6dda0158,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/30e60341bb0f248a26b0e14e6dda0158,064.4,076.8,062.7,045.9,037.8,036.8
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,1/1/2021,N,10e155707aacb36ed3c771ba16ea4c01,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/10e155707aacb36ed3c771ba16ea4c01,048.2,059.3,052.2,038.9,036.7,036.1
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,1/1/2021,N,1a4d6a9705885b0e7e27a29ac843878d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/1a4d6a9705885b0e7e27a29ac843878d,065.2,072.2,069.0,059.1,043.1,034.2
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,1/1/2021,N,a113c7ebd6a4f735b46f67fd6464c4ba,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a113c7ebd6a4f735b46f67fd6464c4ba,057.0,068.5,059.9,049.0,037.3,033.3
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,1/1/2021,N,d3e621cdb2b801a5a9b4e3da7262fa7b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d3e621cdb2b801a5a9b4e3da7262fa7b,075.4,066.6,055.7,042.2,035.7,033.4
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,1/1/2021,N,7d9293404b4d82719c7634e4164a5915,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7d9293404b4d82719c7634e4164a5915,062.9,074.3,066.4,045.9,037.6,036.1
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,1/1/2021,N,3406fd9d4f4d3c7086e410da5ae76360,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/3406fd9d4f4d3c7086e410da5ae76360,051.8,064.8,053.7,036.9,032.6,031.4
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,1/1/2021,N,e72699b828b635ab9147077ec6efea86,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/e72699b828b635ab9147077ec6efea86,057.7,070.1,059.4,043.2,037.7,036.2
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,1/1/2021,N,4a2a10d50af27eb47174d10cf29853fc,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4a2a10d50af27eb47174d10cf29853fc,063.1,075.8,061.4,044.9,039.4,037.3
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,1/1/2021,N,a94dafc8228314f7c60266a9c99a83ab,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a94dafc8228314f7c60266a9c99a83ab,059.4,071.1,057.6,039.6,035.8,035.1
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,1/1/2021,N,33a249d257f2b5e95b95912dcfbdcdf1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/33a249d257f2b5e95b95912dcfbdcdf1,057.9,067.3,061.6,051.9,042.4,038.0
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,1/1/2021,N,eb65e041d65e1226683c0d8d9c822b5d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/eb65e041d65e1226683c0d8d9c822b5d,068.1,078.2,065.4,045.7,035.5,033.1
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,1/1/2021,N,93a486d875a866eb6af49e25022030b9,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/93a486d875a866eb6af49e25022030b9,058.6,066.4,054.7,041.8,037.0,036.1
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,1/1/2021,N,fcf39a0f3c1ce2ba32d9023e5f59502f,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/fcf39a0f3c1ce2ba32d9023e5f59502f,062.4,070.6,059.2,039.5,036.1,035.1
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,2/1/2021,T,c85793a8dc368775734bbabe242f9c72,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c85793a8dc368775734bbabe242f9c72,064.1,070.6,067.9,060.5,046.1,039.0
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,2/1/2021,T,8d4b11bd81def7636ec65c5b47a80ea2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8d4b11bd81def7636ec65c5b47a80ea2,067.5,074.0,069.4,065.6,056.1,049.8
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,2/1/2021,T,424251759019193d8e00672478983367,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/424251759019193d8e00672478983367,057.2,066.9,059.8,052.2,039.1,037.0
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,2/1/2021,T,41bbbf8bcc303d23cc49cadc0e93fa7c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/41bbbf8bcc303d23cc49cadc0e93fa7c,060.0,067.0,062.8,056.9,038.7,036.6
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,2/1/2021,T,9d134f6e5c8a0f79bde84d46a45d8a7d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/9d134f6e5c8a0f79bde84d46a45d8a7d,066.9,073.7,070.0,063.3,048.3,039.0
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,2/1/2021,T,017dc703d9dfff6dbbe751c77e4ce1ce,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/017dc703d9dfff6dbbe751c77e4ce1ce,063.1,070.6,066.6,061.3,047.0,039.9
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,2/1/2021,T,13b4b4e309daa09b0e1accaf7f77c8c0,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/13b4b4e309daa09b0e1accaf7f77c8c0,061.7,071.7,065.8,056.5,046.4,045.1
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,2/1/2021,T,e4e1dcc124c97d228cc207f0684a0b7f,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/e4e1dcc124c97d228cc207f0684a0b7f,065.7,072.3,068.9,062.0,040.8,037.1
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,2/1/2021,T,0dc1a118f74a82e01c2ffe7abebfbf9c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/0dc1a118f74a82e01c2ffe7abebfbf9c,060.1,067.1,062.6,057.5,047.1,044.3
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,2/1/2021,T,3d617cc6aeb6125bf172a95d609aaf6b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/3d617cc6aeb6125bf172a95d609aaf6b,054.4,063.4,057.9,050.5,036.7,035.0
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,2/1/2021,T,6d9a75719555816bbebaf6fae9d63ace,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6d9a75719555816bbebaf6fae9d63ace,062.6,068.9,064.8,061.2,050.0,040.5
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,2/1/2021,T,f1cc659fd74e513338b7a975ddd7c815,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f1cc659fd74e513338b7a975ddd7c815,059.7,067.1,063.8,056.0,036.1,034.2
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,2/1/2021,T,f2e02ac0cb83692b60e2c0f13b3b5a48,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f2e02ac0cb83692b60e2c0f13b3b5a48,054.8,062.8,057.1,050.1,038.9,034.6
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,2/1/2021,T,643fd82f9f35d7bf089ab9f8a05f5b65,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/643fd82f9f35d7bf089ab9f8a05f5b65,053.6,063.4,056.8,048.4,042.6,042.1
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,2/1/2021,T,d8ba4fd30680afd1d5644d8c050baf56,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d8ba4fd30680afd1d5644d8c050baf56,058.0,066.3,060.4,052.8,038.1,031.2
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,2/1/2021,T,9baa03dec631a031e51fd516a14555e1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/9baa03dec631a031e51fd516a14555e1,058.3,066.8,061.2,055.1,038.4,037.1
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,2/1/2021,T,64114d52f5fac3a01892b000b01b1e09,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/64114d52f5fac3a01892b000b01b1e09,047.4,056.3,051.5,041.8,037.8,037.0
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,2/1/2021,T,1aa02c6499e6d9a9d3119301d658f166,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/1aa02c6499e6d9a9d3119301d658f166,065.8,069.9,068.5,066.0,053.4,039.6
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,2/1/2021,T,ae447d0c5ddd87eead031d90291fccb6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ae447d0c5ddd87eead031d90291fccb6,058.4,068.0,062.7,054.1,044.4,035.2
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,2/1/2021,T,e05a146f12b392af8aa2214cdff281dd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/e05a146f12b392af8aa2214cdff281dd,055.1,065.3,058.6,049.4,038.2,032.7
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,2/1/2021,T,1bd0fa10d994f91d33900f26e60d2c11,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/1bd0fa10d994f91d33900f26e60d2c11,065.3,074.6,069.9,059.6,038.7,036.3
